,uid,variable1,variable2,coefficient,k1,k2
1614,1614,Religion: Buddhist,Highest level of qualification: Level 4 qualifications and above,0.37699346030015135,TS030,TS067
1615,1615,Religion: Buddhist,Highest level of qualification: Other qualifications,0.08362040364347478,TS030,TS067
1616,1616,Religion: Hindu,Highest level of qualification: No qualifications,0.0026600201897008,TS030,TS067
1617,1617,Religion: Hindu,Highest level of qualification: Level 1 and entry level qualifications,-0.08051441780467126,TS030,TS067
1618,1618,Religion: Hindu,Highest level of qualification: Level 2 qualifications,-0.27816274412123637,TS030,TS067
1619,1619,Religion: Hindu,Highest level of qualification: Apprenticeship,-0.3292098965323827,TS030,TS067
1620,1620,Religion: Hindu,Highest level of qualification: Level 3 qualifications,-0.17574437773819218,TS030,TS067
1621,1621,Religion: Hindu,Highest level of qualification: Level 4 qualifications and above,0.17245917615730844,TS030,TS067
1622,1622,Religion: Hindu,Highest level of qualification: Other qualifications,0.3281668987812765,TS030,TS067
1623,1623,Religion: Jewish,Highest level of qualification: No qualifications,-0.06828174262874466,TS030,TS067
1624,1624,Religion: Jewish,Highest level of qualification: Level 1 and entry level qualifications,-0.1578149503943359,TS030,TS067
1625,1625,Religion: Jewish,Highest level of qualification: Level 2 qualifications,-0.15822254113469672,TS030,TS067
1626,1626,Religion: Jewish,Highest level of qualification: Apprenticeship,-0.19829786535142288,TS030,TS067
1627,1627,Religion: Jewish,Highest level of qualification: Level 3 qualifications,-0.1198674848716497,TS030,TS067
1628,1628,Religion: Jewish,Highest level of qualification: Level 4 qualifications and above,0.1779550285033708,TS030,TS067
1629,1629,Religion: Jewish,Highest level of qualification: Other qualifications,0.031926378440986954,TS030,TS067
1630,1630,Religion: Muslim,Highest level of qualification: No qualifications,0.31015750243216034,TS030,TS067
1631,1631,Religion: Muslim,Highest level of qualification: Level 1 and entry level qualifications,0.00016238439540784645,TS030,TS067
1632,1632,Religion: Muslim,Highest level of qualification: Level 2 qualifications,-0.33157441671875315,TS030,TS067
1633,1633,Religion: Muslim,Highest level of qualification: Apprenticeship,-0.4444539083383154,TS030,TS067
1634,1634,Religion: Muslim,Highest level of qualification: Level 3 qualifications,-0.2179967128360361,TS030,TS067
1635,1635,Religion: Muslim,Highest level of qualification: Level 4 qualifications and above,0.026184673011198967,TS030,TS067
1636,1636,Religion: Muslim,Highest level of qualification: Other qualifications,0.4323592262327775,TS030,TS067
1637,1637,Religion: Sikh,Highest level of qualification: No qualifications,0.12121039306861299,TS030,TS067
1638,1638,Religion: Sikh,Highest level of qualification: Level 1 and entry level qualifications,0.049934452073620676,TS030,TS067
1639,1639,Religion: Sikh,Highest level of qualification: Level 2 qualifications,-0.116912811964435,TS030,TS067
1640,1640,Religion: Sikh,Highest level of qualification: Apprenticeship,-0.17164549774235546,TS030,TS067
1641,1641,Religion: Sikh,Highest level of qualification: Level 3 qualifications,-0.1091201839112867,TS030,TS067
1642,1642,Religion: Sikh,Highest level of qualification: Level 4 qualifications and above,-0.005780473591737882,TS030,TS067
1643,1643,Religion: Sikh,Highest level of qualification: Other qualifications,0.35402330964277423,TS030,TS067
1644,1644,Religion: Other religion,Highest level of qualification: No qualifications,-0.04359430077803685,TS030,TS067
1645,1645,Religion: Other religion,Highest level of qualification: Level 1 and entry level qualifications,-0.15430548745915115,TS030,TS067
1646,1646,Religion: Other religion,Highest level of qualification: Level 2 qualifications,-0.30036360772927106,TS030,TS067
1647,1647,Religion: Other religion,Highest level of qualification: Apprenticeship,-0.2967749971549022,TS030,TS067
1648,1648,Religion: Other religion,Highest level of qualification: Level 3 qualifications,-0.09816335784545331,TS030,TS067
1649,1649,Religion: Other religion,Highest level of qualification: Level 4 qualifications and above,0.19741255438299665,TS030,TS067
1650,1650,Religion: Other religion,Highest level of qualification: Other qualifications,0.12332642196421902,TS030,TS067
1651,1651,Religion: Not answered,Highest level of qualification: No qualifications,-0.287309871454204,TS030,TS067
1652,1652,Religion: Not answered,Highest level of qualification: Level 1 and entry level qualifications,-0.4543515241235576,TS030,TS067
1653,1653,Religion: Not answered,Highest level of qualification: Level 2 qualifications,-0.5193538437169367,TS030,TS067
1654,1654,Religion: Not answered,Highest level of qualification: Apprenticeship,-0.4665553688154739,TS030,TS067
1655,1655,Religion: Not answered,Highest level of qualification: Level 3 qualifications,0.19631760740297094,TS030,TS067
1656,1656,Religion: Not answered,Highest level of qualification: Level 4 qualifications and above,0.369731243303548,TS030,TS067
1657,1657,Religion: Not answered,Highest level of qualification: Other qualifications,-0.019579797040570595,TS030,TS067
1658,1658,Religion: No religion,General health: Very good health,-0.21453967121558098,TS030,TS037
1659,1659,Religion: No religion,General health: Good health,0.1262646451837548,TS030,TS037
1660,1660,Religion: No religion,General health: Fair health,0.2266685683395494,TS030,TS037
1661,1661,Religion: No religion,General health: Bad health,0.17222560818674032,TS030,TS037
1662,1662,Religion: No religion,General health: Very bad health,0.09096416007472809,TS030,TS037
1663,1663,Religion: Christian,General health: Very good health,-0.13191801131749412,TS030,TS037
1664,1664,Religion: Christian,General health: Good health,0.1451373813387958,TS030,TS037
1665,1665,Religion: Christian,General health: Fair health,0.1667996162909112,TS030,TS037
1666,1666,Religion: Christian,General health: Bad health,-0.005301948495659629,TS030,TS037
1667,1667,Religion: Christian,General health: Very bad health,-0.06132417998398026,TS030,TS037
1668,1668,Religion: Buddhist,General health: Very good health,0.320724939596042,TS030,TS037
1669,1669,Religion: Buddhist,General health: Good health,-0.17762626315802738,TS030,TS037
1670,1670,Religion: Buddhist,General health: Fair health,-0.3376180930729081,TS030,TS037
1671,1671,Religion: Buddhist,General health: Bad health,-0.25477663931042943,TS030,TS037
1672,1672,Religion: Buddhist,General health: Very bad health,-0.19900716477762811,TS030,TS037
1673,1673,Religion: Hindu,General health: Very good health,0.21670111979926301,TS030,TS037
1674,1674,Religion: Hindu,General health: Good health,-0.0405663714220126,TS030,TS037
1675,1675,Religion: Hindu,General health: Fair health,-0.2591969604199578,TS030,TS037
1676,1676,Religion: Hindu,General health: Bad health,-0.22526096780753377,TS030,TS037
1677,1677,Religion: Hindu,General health: Very bad health,-0.17013517524554855,TS030,TS037
1678,1678,Religion: Jewish,General health: Very good health,0.24415893442028339,TS030,TS037
1679,1679,Religion: Jewish,General health: Good health,-0.28552995213165705,TS030,TS037
1680,1680,Religion: Jewish,General health: Fair health,-0.1838334750921703,TS030,TS037
1681,1681,Religion: Jewish,General health: Bad health,-0.12037118126602069,TS030,TS037
1682,1682,Religion: Jewish,General health: Very bad health,-0.08056204517533563,TS030,TS037
1683,1683,Religion: Muslim,General health: Very good health,0.12622608055894113,TS030,TS037
1684,1684,Religion: Muslim,General health: Good health,-0.1417652153280329,TS030,TS037
1685,1685,Religion: Muslim,General health: Fair health,-0.1591231654018055,TS030,TS037
1686,1686,Religion: Muslim,General health: Bad health,0.0007912696980794167,TS030,TS037
1687,1687,Religion: Muslim,General health: Very bad health,0.08123719761006806,TS030,TS037
1688,1688,Religion: Sikh,General health: Very good health,0.04339804470823005,TS030,TS037
1689,1689,Religion: Sikh,General health: Good health,0.04202631255489136,TS030,TS037
1690,1690,Religion: Sikh,General health: Fair health,-0.07585508253514286,TS030,TS037
1691,1691,Religion: Sikh,General health: Bad health,-0.07315997262235631,TS030,TS037
1692,1692,Religion: Sikh,General health: Very bad health,-0.05009665319776746,TS030,TS037
1693,1693,Religion: Other religion,General health: Very good health,0.1077519429957166,TS030,TS037
1694,1694,Religion: Other religion,General health: Good health,-0.05005916775970798,TS030,TS037
1695,1695,Religion: Other religion,General health: Fair health,-0.12854906699656654,TS030,TS037
1696,1696,Religion: Other religion,General health: Bad health,-0.08288852416272298,TS030,TS037
1697,1697,Religion: Other religion,General health: Very bad health,-0.03898132046621171,TS030,TS037
1698,1698,Religion: Not answered,General health: Very good health,0.3101327156791288,TS030,TS037
1699,1699,Religion: Not answered,General health: Good health,-0.2224744925349227,TS030,TS037
1700,1700,Religion: Not answered,General health: Fair health,-0.30192833819713377,TS030,TS037
1701,1701,Religion: Not answered,General health: Bad health,-0.2229787668838506,TS030,TS037
1702,1702,Religion: Not answered,General health: Very bad health,-0.1635499113784298,TS030,TS037
1703,1703,Distance travelled to work: Less than 2km,Hours worked: Part-time,0.22039911599980241,TS058,TS059
1704,1704,Distance travelled to work: Less than 2km,Hours worked: Part-time: 15 hours or less worked,-0.0002452112756102886,TS058,TS059
1705,1705,Distance travelled to work: Less than 2km,Hours worked: Part-time: 16 to 30 hours worked,0.30824311108069885,TS058,TS059
1706,1706,Distance travelled to work: Less than 2km,Hours worked: Full-time,-0.22039911599980241,TS058,TS059
1707,1707,Distance travelled to work: Less than 2km,Hours worked: Full-time: 31 to 48 hours worked,0.10311081736719326,TS058,TS059
1708,1708,Distance travelled to work: Less than 2km,Hours worked: Full-time: 49 or more hours worked,-0.41976155485770267,TS058,TS059
1709,1709,Distance travelled to work: 2km to less than 5km,Hours worked: Part-time,0.07104294893427049,TS058,TS059
1710,1710,Distance travelled to work: 2km to less than 5km,Hours worked: Part-time: 15 hours or less worked,-0.23482074073278364,TS058,TS059
1711,1711,Distance travelled to work: 2km to less than 5km,Hours worked: Part-time: 16 to 30 hours worked,0.2815635177858982,TS058,TS059
1712,1712,Distance travelled to work: 2km to less than 5km,Hours worked: Full-time,-0.07104294893427045,TS058,TS059
1713,1713,Distance travelled to work: 2km to less than 5km,Hours worked: Full-time: 31 to 48 hours worked,0.32377193362249734,TS058,TS059
1714,1714,Distance travelled to work: 2km to less than 5km,Hours worked: Full-time: 49 or more hours worked,-0.5291222343857895,TS058,TS059
1715,1715,Distance travelled to work: 5km to less than 10km,Hours worked: Part-time,-0.036586343841115275,TS058,TS059
1716,1716,Distance travelled to work: 5km to less than 10km,Hours worked: Part-time: 15 hours or less worked,-0.27034424518584327,TS058,TS059
1717,1717,Distance travelled to work: 5km to less than 10km,Hours worked: Part-time: 16 to 30 hours worked,0.15870273518862338,TS058,TS059
1718,1718,Distance travelled to work: 5km to less than 10km,Hours worked: Full-time,0.03658634384111526,TS058,TS059
1719,1719,Distance travelled to work: 5km to less than 10km,Hours worked: Full-time: 31 to 48 hours worked,0.23682757235704807,TS058,TS059
1720,1720,Distance travelled to work: 5km to less than 10km,Hours worked: Full-time: 49 or more hours worked,-0.27453743786215434,TS058,TS059
1721,1721,Distance travelled to work: 10km to less than 20km,Hours worked: Part-time,0.031788271773034324,TS058,TS059
1722,1722,Distance travelled to work: 10km to less than 20km,Hours worked: Part-time: 15 hours or less worked,-0.07540768176740736,TS058,TS059
1723,1723,Distance travelled to work: 10km to less than 20km,Hours worked: Part-time: 16 to 30 hours worked,0.10296160422496953,TS058,TS059
1724,1724,Distance travelled to work: 10km to less than 20km,Hours worked: Full-time,-0.03178827177303431,TS058,TS059
1725,1725,Distance travelled to work: 10km to less than 20km,Hours worked: Full-time: 31 to 48 hours worked,-0.03297128726420574,TS058,TS059
1726,1726,Distance travelled to work: 10km to less than 20km,Hours worked: Full-time: 49 or more hours worked,0.004308207733206992,TS058,TS059
1727,1727,Distance travelled to work: 20km to less than 30km,Hours worked: Part-time,0.020530850022223966,TS058,TS059
1728,1728,Distance travelled to work: 20km to less than 30km,Hours worked: Part-time: 15 hours or less worked,-0.00010855054724944943,TS058,TS059
1729,1729,Distance travelled to work: 20km to less than 30km,Hours worked: Part-time: 16 to 30 hours worked,0.028780312482822836,TS058,TS059
1730,1730,Distance travelled to work: 20km to less than 30km,Hours worked: Full-time,-0.02053085002222396,TS058,TS059
1731,1731,Distance travelled to work: 20km to less than 30km,Hours worked: Full-time: 31 to 48 hours worked,-0.10863248552330206,TS058,TS059
1732,1732,Distance travelled to work: 20km to less than 30km,Hours worked: Full-time: 49 or more hours worked,0.1211675274683159,TS058,TS059
1733,1733,Distance travelled to work: 30km to less than 40km,Hours worked: Part-time,0.08262496248170749,TS058,TS059
1734,1734,Distance travelled to work: 30km to less than 40km,Hours worked: Part-time: 15 hours or less worked,0.09182276812155311,TS058,TS059
1735,1735,Distance travelled to work: 30km to less than 40km,Hours worked: Part-time: 16 to 30 hours worked,0.044212964617566554,TS058,TS059
1736,1736,Distance travelled to work: 30km to less than 40km,Hours worked: Full-time,-0.08262496248170749,TS058,TS059
1737,1737,Distance travelled to work: 30km to less than 40km,Hours worked: Full-time: 31 to 48 hours worked,-0.21858283724226035,TS058,TS059
1738,1738,Distance travelled to work: 30km to less than 40km,Hours worked: Full-time: 49 or more hours worked,0.19131923911754853,TS058,TS059
1739,1739,Distance travelled to work: 40km to less than 60km,Hours worked: Part-time,0.129188595660022,TS058,TS059
1740,1740,Distance travelled to work: 40km to less than 60km,Hours worked: Part-time: 15 hours or less worked,0.14380247939625512,TS058,TS059
1741,1741,Distance travelled to work: 40km to less than 60km,Hours worked: Part-time: 16 to 30 hours worked,0.06894880414876048,TS058,TS059
1742,1742,Distance travelled to work: 40km to less than 60km,Hours worked: Full-time,-0.129188595660022,TS058,TS059
1743,1743,Distance travelled to work: 40km to less than 60km,Hours worked: Full-time: 31 to 48 hours worked,-0.24010420600410884,TS058,TS059
1744,1744,Distance travelled to work: 40km to less than 60km,Hours worked: Full-time: 49 or more hours worked,0.1613365312584679,TS058,TS059
1745,1745,Distance travelled to work: 60km and over,Hours worked: Part-time,0.35069473943506524,TS058,TS059
1746,1746,Distance travelled to work: 60km and over,Hours worked: Part-time: 15 hours or less worked,0.3410671593683074,TS058,TS059
1747,1747,Distance travelled to work: 60km and over,Hours worked: Part-time: 16 to 30 hours worked,0.2254331893244386,TS058,TS059
1748,1748,Distance travelled to work: 60km and over,Hours worked: Full-time,-0.35069473943506524,TS058,TS059
1749,1749,Distance travelled to work: 60km and over,Hours worked: Full-time: 31 to 48 hours worked,-0.3263780170018336,TS058,TS059
1750,1750,Distance travelled to work: 60km and over,Hours worked: Full-time: 49 or more hours worked,-0.0031228284474154764,TS058,TS059
1751,1751,Distance travelled to work: Works mainly from home,Hours worked: Part-time,-0.3266492022466011,TS058,TS059
1752,1752,Distance travelled to work: Works mainly from home,Hours worked: Part-time: 15 hours or less worked,0.22035051603266764,TS058,TS059
1753,1753,Distance travelled to work: Works mainly from home,Hours worked: Part-time: 16 to 30 hours worked,-0.6275937586556488,TS058,TS059
1754,1754,Distance travelled to work: Works mainly from home,Hours worked: Full-time,0.3266492022466011,TS058,TS059
1755,1755,Distance travelled to work: Works mainly from home,Hours worked: Full-time: 31 to 48 hours worked,-0.1939137622095265,TS058,TS059
1756,1756,Distance travelled to work: Works mainly from home,Hours worked: Full-time: 49 or more hours worked,0.6778244640831107,TS058,TS059
1757,1757,"Distance travelled to work: Works mainly at an offshore installation, in no fixed place, or outside the UK",Hours worked: Part-time,0.40945740777479167,TS058,TS059
1758,1758,"Distance travelled to work: Works mainly at an offshore installation, in no fixed place, or outside the UK",Hours worked: Part-time: 15 hours or less worked,0.06935515741081544,TS058,TS059
1759,1759,"Distance travelled to work: Works mainly at an offshore installation, in no fixed place, or outside the UK",Hours worked: Part-time: 16 to 30 hours worked,0.518467288188939,TS058,TS059
1760,1760,"Distance travelled to work: Works mainly at an offshore installation, in no fixed place, or outside the UK",Hours worked: Full-time,-0.4094574077747916,TS058,TS059
1761,1761,"Distance travelled to work: Works mainly at an offshore installation, in no fixed place, or outside the UK",Hours worked: Full-time: 31 to 48 hours worked,-0.16917118569306558,TS058,TS059
1762,1762,"Distance travelled to work: Works mainly at an offshore installation, in no fixed place, or outside the UK",Hours worked: Full-time: 49 or more hours worked,-0.2908671580768031,TS058,TS059
1763,1763,Distance travelled to work: Less than 2km,Number of bedrooms: 1 bedroom,0.2772002037670305,TS058,TS050
1764,1764,Distance travelled to work: Less than 2km,Number of bedrooms: 2 bedrooms,0.3185483709613988,TS058,TS050
1765,1765,Distance travelled to work: Less than 2km,Number of bedrooms: 3 bedrooms,0.011933589535944896,TS058,TS050
1766,1766,Distance travelled to work: Less than 2km,Number of bedrooms: 4 or more bedrooms,-0.443611133266551,TS058,TS050
1767,1767,Distance travelled to work: 2km to less than 5km,Number of bedrooms: 1 bedroom,0.07714860623016044,TS058,TS050
1768,1768,Distance travelled to work: 2km to less than 5km,Number of bedrooms: 2 bedrooms,0.14360794746060968,TS058,TS050
1769,1769,Distance travelled to work: 2km to less than 5km,Number of bedrooms: 3 bedrooms,0.2920083014370755,TS058,TS050
1770,1770,Distance travelled to work: 2km to less than 5km,Number of bedrooms: 4 or more bedrooms,-0.4594346469748903,TS058,TS050
1771,1771,Distance travelled to work: 5km to less than 10km,Number of bedrooms: 1 bedroom,-0.12953395146689656,TS058,TS050
1772,1772,Distance travelled to work: 5km to less than 10km,Number of bedrooms: 2 bedrooms,-0.022166811685134857,TS058,TS050
1773,1773,Distance travelled to work: 5km to less than 10km,Number of bedrooms: 3 bedrooms,0.29229179316678466,TS058,TS050
1774,1774,Distance travelled to work: 5km to less than 10km,Number of bedrooms: 4 or more bedrooms,-0.18906211693381672,TS058,TS050
1775,1775,Distance travelled to work: 10km to less than 20km,Number of bedrooms: 1 bedroom,-0.3550698222000198,TS058,TS050
1776,1776,Distance travelled to work: 10km to less than 20km,Number of bedrooms: 2 bedrooms,-0.16083595298823825,TS058,TS050
1777,1777,Distance travelled to work: 10km to less than 20km,Number of bedrooms: 3 bedrooms,0.23799795325979087,TS058,TS050
1778,1778,Distance travelled to work: 10km to less than 20km,Number of bedrooms: 4 or more bedrooms,0.13215204612806458,TS058,TS050
1779,1779,Distance travelled to work: 20km to less than 30km,Number of bedrooms: 1 bedroom,-0.34107021015326,TS058,TS050
1780,1780,Distance travelled to work: 20km to less than 30km,Number of bedrooms: 2 bedrooms,-0.1567055277336112,TS058,TS050
1781,1781,Distance travelled to work: 20km to less than 30km,Number of bedrooms: 3 bedrooms,0.1782834273654206,TS058,TS050
1782,1782,Distance travelled to work: 20km to less than 30km,Number of bedrooms: 4 or more bedrooms,0.1802828148225759,TS058,TS050
1783,1783,Distance travelled to work: 30km to less than 40km,Number of bedrooms: 1 bedroom,-0.28660198284795013,TS058,TS050
1784,1784,Distance travelled to work: 30km to less than 40km,Number of bedrooms: 2 bedrooms,-0.1556034790268986,TS058,TS050
1785,1785,Distance travelled to work: 30km to less than 40km,Number of bedrooms: 3 bedrooms,0.10305775398524336,TS058,TS050
1786,1786,Distance travelled to work: 30km to less than 40km,Number of bedrooms: 4 or more bedrooms,0.21657311383907837,TS058,TS050
1787,1787,Distance travelled to work: 40km to less than 60km,Number of bedrooms: 1 bedroom,-0.2279763092403572,TS058,TS050
1788,1788,Distance travelled to work: 40km to less than 60km,Number of bedrooms: 2 bedrooms,-0.1392345977926435,TS058,TS050
1789,1789,Distance travelled to work: 40km to less than 60km,Number of bedrooms: 3 bedrooms,0.05686901761987865,TS058,TS050
1790,1790,Distance travelled to work: 40km to less than 60km,Number of bedrooms: 4 or more bedrooms,0.20907754546057516,TS058,TS050
1791,1791,Distance travelled to work: 60km and over,Number of bedrooms: 1 bedroom,-0.12370230331011631,TS058,TS050
1792,1792,Distance travelled to work: 60km and over,Number of bedrooms: 2 bedrooms,-0.021783934784019042,TS058,TS050
1793,1793,Distance travelled to work: 60km and over,Number of bedrooms: 3 bedrooms,0.023142831134372994,TS058,TS050
1794,1794,Distance travelled to work: 60km and over,Number of bedrooms: 4 or more bedrooms,0.08320197879875996,TS058,TS050
1795,1795,Distance travelled to work: Works mainly from home,Number of bedrooms: 1 bedroom,0.1919706656818155,TS058,TS050
1796,1796,Distance travelled to work: Works mainly from home,Number of bedrooms: 2 bedrooms,-0.12907371196386447,TS058,TS050
1797,1797,Distance travelled to work: Works mainly from home,Number of bedrooms: 3 bedrooms,-0.5692526434259366,TS058,TS050
1798,1798,Distance travelled to work: Works mainly from home,Number of bedrooms: 4 or more bedrooms,0.5351481721716758,TS058,TS050
1799,1799,"Distance travelled to work: Works mainly at an offshore installation, in no fixed place, or outside the UK",Number of bedrooms: 1 bedroom,-0.16587371810023468,TS058,TS050
1800,1800,"Distance travelled to work: Works mainly at an offshore installation, in no fixed place, or outside the UK",Number of bedrooms: 2 bedrooms,0.04609913641951579,TS058,TS050
1801,1801,"Distance travelled to work: Works mainly at an offshore installation, in no fixed place, or outside the UK",Number of bedrooms: 3 bedrooms,0.37608407467152033,TS058,TS050
1802,1802,"Distance travelled to work: Works mainly at an offshore installation, in no fixed place, or outside the UK",Number of bedrooms: 4 or more bedrooms,-0.2968396499692442,TS058,TS050
1803,1803,Distance travelled to work: Less than 2km,Highest level of qualification: No qualifications,0.3646445653222885,TS058,TS067
1804,1804,Distance travelled to work: Less than 2km,Highest level of qualification: Level 1 and entry level qualifications,0.27700692236392693,TS058,TS067
1805,1805,Distance travelled to work: Less than 2km,Highest level of qualification: Level 2 qualifications,0.08496163164244579,TS058,TS067
1806,1806,Distance travelled to work: Less than 2km,Highest level of qualification: Apprenticeship,0.07582911084776636,TS058,TS067
1807,1807,Distance travelled to work: Less than 2km,Highest level of qualification: Level 3 qualifications,0.13051092601443348,TS058,TS067
1808,1808,Distance travelled to work: Less than 2km,Highest level of qualification: Level 4 qualifications and above,-0.35172576722258664,TS058,TS067
1809,1809,Distance travelled to work: Less than 2km,Highest level of qualification: Other qualifications,0.26869898256462393,TS058,TS067
1810,1810,Distance travelled to work: 2km to less than 5km,Highest level of qualification: No qualifications,0.45939853584601836,TS058,TS067
1811,1811,Distance travelled to work: 2km to less than 5km,Highest level of qualification: Level 1 and entry level qualifications,0.31578088661755244,TS058,TS067
1812,1812,Distance travelled to work: 2km to less than 5km,Highest level of qualification: Level 2 qualifications,0.06932432017896217,TS058,TS067
1813,1813,Distance travelled to work: 2km to less than 5km,Highest level of qualification: Apprenticeship,0.11680826998531631,TS058,TS067
1814,1814,Distance travelled to work: 2km to less than 5km,Highest level of qualification: Level 3 qualifications,0.018580300323135644,TS058,TS067
1815,1815,Distance travelled to work: 2km to less than 5km,Highest level of qualification: Level 4 qualifications and above,-0.3727742155757444,TS058,TS067
1816,1816,Distance travelled to work: 2km to less than 5km,Highest level of qualification: Other qualifications,0.26263999223092843,TS058,TS067
1817,1817,Distance travelled to work: 5km to less than 10km,Highest level of qualification: No qualifications,0.2824617589735203,TS058,TS067
1818,1818,Distance travelled to work: 5km to less than 10km,Highest level of qualification: Level 1 and entry level qualifications,0.18291398211866453,TS058,TS067
1819,1819,Distance travelled to work: 5km to less than 10km,Highest level of qualification: Level 2 qualifications,0.1286508910634535,TS058,TS067
1820,1820,Distance travelled to work: 5km to less than 10km,Highest level of qualification: Apprenticeship,0.22150844496190017,TS058,TS067
1821,1821,Distance travelled to work: 5km to less than 10km,Highest level of qualification: Level 3 qualifications,-0.04046121479261771,TS058,TS067
1822,1822,Distance travelled to work: 5km to less than 10km,Highest level of qualification: Level 4 qualifications and above,-0.24360999989537108,TS058,TS067
1823,1823,Distance travelled to work: 5km to less than 10km,Highest level of qualification: Other qualifications,0.06082798865798443,TS058,TS067
1824,1824,Distance travelled to work: 10km to less than 20km,Highest level of qualification: No qualifications,0.1202176317125334,TS058,TS067
1825,1825,Distance travelled to work: 10km to less than 20km,Highest level of qualification: Level 1 and entry level qualifications,0.19497145344465944,TS058,TS067
1826,1826,Distance travelled to work: 10km to less than 20km,Highest level of qualification: Level 2 qualifications,0.3238419261023879,TS058,TS067
1827,1827,Distance travelled to work: 10km to less than 20km,Highest level of qualification: Apprenticeship,0.29869276955354723,TS058,TS067
1828,1828,Distance travelled to work: 10km to less than 20km,Highest level of qualification: Level 3 qualifications,0.008416521378985064,TS058,TS067
1829,1829,Distance travelled to work: 10km to less than 20km,Highest level of qualification: Level 4 qualifications and above,-0.2278365271468412,TS058,TS067
1830,1830,Distance travelled to work: 10km to less than 20km,Highest level of qualification: Other qualifications,-0.002353440788293511,TS058,TS067
1831,1831,Distance travelled to work: 20km to less than 30km,Highest level of qualification: No qualifications,0.06232056810207395,TS058,TS067
1832,1832,Distance travelled to work: 20km to less than 30km,Highest level of qualification: Level 1 and entry level qualifications,0.24100405663583865,TS058,TS067
1833,1833,Distance travelled to work: 20km to less than 30km,Highest level of qualification: Level 2 qualifications,0.40198210879685464,TS058,TS067
1834,1834,Distance travelled to work: 20km to less than 30km,Highest level of qualification: Apprenticeship,0.3024217791511299,TS058,TS067
1835,1835,Distance travelled to work: 20km to less than 30km,Highest level of qualification: Level 3 qualifications,0.10805301711754282,TS058,TS067
1836,1836,Distance travelled to work: 20km to less than 30km,Highest level of qualification: Level 4 qualifications and above,-0.26182370744284544,TS058,TS067
1837,1837,Distance travelled to work: 20km to less than 30km,Highest level of qualification: Other qualifications,0.013936663019657541,TS058,TS067
1838,1838,Distance travelled to work: 30km to less than 40km,Highest level of qualification: No qualifications,-0.014045672098921604,TS058,TS067
1839,1839,Distance travelled to work: 30km to less than 40km,Highest level of qualification: Level 1 and entry level qualifications,0.17818005448468954,TS058,TS067
1840,1840,Distance travelled to work: 30km to less than 40km,Highest level of qualification: Level 2 qualifications,0.3414043547345484,TS058,TS067
1841,1841,Distance travelled to work: 30km to less than 40km,Highest level of qualification: Apprenticeship,0.2615210894897881,TS058,TS067
1842,1842,Distance travelled to work: 30km to less than 40km,Highest level of qualification: Level 3 qualifications,0.1095152089546144,TS058,TS067
1843,1843,Distance travelled to work: 30km to less than 40km,Highest level of qualification: Level 4 qualifications and above,-0.18476547850488925,TS058,TS067
1844,1844,Distance travelled to work: 30km to less than 40km,Highest level of qualification: Other qualifications,-0.0327646961057326,TS058,TS067
1845,1845,Distance travelled to work: 40km to less than 60km,Highest level of qualification: No qualifications,-0.041438384566585135,TS058,TS067
1846,1846,Distance travelled to work: 40km to less than 60km,Highest level of qualification: Level 1 and entry level qualifications,0.16974784171420215,TS058,TS067
1847,1847,Distance travelled to work: 40km to less than 60km,Highest level of qualification: Level 2 qualifications,0.2997844565779953,TS058,TS067
1848,1848,Distance travelled to work: 40km to less than 60km,Highest level of qualification: Apprenticeship,0.2361526821859242,TS058,TS067
1849,1849,Distance travelled to work: 40km to less than 60km,Highest level of qualification: Level 3 qualifications,0.15541051916905438,TS058,TS067
1850,1850,Distance travelled to work: 40km to less than 60km,Highest level of qualification: Level 4 qualifications and above,-0.1728247254163023,TS058,TS067
1851,1851,Distance travelled to work: 40km to less than 60km,Highest level of qualification: Other qualifications,-0.011568222336571201,TS058,TS067
1852,1852,Distance travelled to work: 60km and over,Highest level of qualification: No qualifications,0.0004555115726117684,TS058,TS067
1853,1853,Distance travelled to work: 60km and over,Highest level of qualification: Level 1 and entry level qualifications,0.028157818043427443,TS058,TS067
1854,1854,Distance travelled to work: 60km and over,Highest level of qualification: Level 2 qualifications,0.11216569478658342,TS058,TS067
1855,1855,Distance travelled to work: 60km and over,Highest level of qualification: Apprenticeship,0.16252900065263895,TS058,TS067
1856,1856,Distance travelled to work: 60km and over,Highest level of qualification: Level 3 qualifications,0.4308906006606439,TS058,TS067
1857,1857,Distance travelled to work: 60km and over,Highest level of qualification: Level 4 qualifications and above,-0.21252470679922908,TS058,TS067
1858,1858,Distance travelled to work: 60km and over,Highest level of qualification: Other qualifications,-0.013795385625403266,TS058,TS067
1859,1859,Distance travelled to work: Works mainly from home,Highest level of qualification: No qualifications,-0.8190300703123675,TS058,TS067
1860,1860,Distance travelled to work: Works mainly from home,Highest level of qualification: Level 1 and entry level qualifications,-0.7780626979286823,TS058,TS067
1861,1861,Distance travelled to work: Works mainly from home,Highest level of qualification: Level 2 qualifications,-0.5839938177428542,TS058,TS067
1862,1862,Distance travelled to work: Works mainly from home,Highest level of qualification: Apprenticeship,-0.583233874701413,TS058,TS067
1863,1863,Distance travelled to work: Works mainly from home,Highest level of qualification: Level 3 qualifications,-0.13909399730735902,TS058,TS067
1864,1864,Distance travelled to work: Works mainly from home,Highest level of qualification: Level 4 qualifications and above,0.9080583021194458,TS058,TS067
